3.053500000000000000e+04 3.000400000000000000e+04 2.437100000000000000e+04 2.990900000000000000e+04 2.695300000000000000e+04 2.108000000000000000e+04 2.453500000000000000e+04 2.450700000000000000e+04 2.640200000000000000e+04 2.604300000000000000e+04 2.422300000000000000e+04 2.114700000000000000e+04 1.868500000000000000e+04 1.991700000000000000e+04 1.881300000000000000e+04 1.620200000000000000e+04 1.456600000000000000e+04 1.306500000000000000e+04 1.209500000000000000e+04 1.220000000000000000e+04 1.262200000000000000e+04 1.515900000000000000e+04 1.886600000000000000e+04 1.566600000000000000e+04 1.830000000000000000e+04 1.868100000000000000e+04 1.863100000000000000e+04 1.953700000000000000e+04 2.162100000000000000e+04 2.773100000000000000e+04
2.529800000000000000e+04 2.280900000000000000e+04 2.148000000000000000e+04 2.462600000000000000e+04 2.086400000000000000e+04 1.592400000000000000e+04 1.813500000000000000e+04 1.445400000000000000e+04 1.339400000000000000e+04 1.123900000000000000e+04 1.344400000000000000e+04 1.394800000000000000e+04 1.330600000000000000e+04 1.599800000000000000e+04 1.731400000000000000e+04 1.770900000000000000e+04 1.804500000000000000e+04 2.006800000000000000e+04 2.595300000000000000e+04 3.688600000000000000e+04 3.258600000000000000e+04 2.895800000000000000e+04 2.719400000000000000e+04 2.816700000000000000e+04 1.117600000000000000e+04 2.481700000000000000e+04 2.537900000000000000e+04 2.642600000000000000e+04 2.790500000000000000e+04 2.104500000000000000e+04
2.036200000000000000e+04 2.010900000000000000e+04 2.508300000000000000e+04 2.710700000000000000e+04 3.413100000000000000e+04 3.656300000000000000e+04 3.361200000000000000e+04 2.720400000000000000e+04 3.152600000000000000e+04 3.666700000000000000e+04 2.837100000000000000e+04 2.071700000000000000e+04 1.713200000000000000e+04 1.613600000000000000e+04 1.346600000000000000e+04 1.251600000000000000e+04 1.264600000000000000e+04 1.693700000000000000e+04 1.714100000000000000e+04 1.547100000000000000e+04 1.352000000000000000e+04 1.220600000000000000e+04 1.289600000000000000e+04 1.609400000000000000e+04 1.761800000000000000e+04 1.784400000000000000e+04 1.812000000000000000e+04 1.873100000000000000e+04 1.945500000000000000e+04 2.440900000000000000e+04
1.958100000000000000e+04 1.863000000000000000e+04 2.170900000000000000e+04 1.805700000000000000e+04 1.768700000000000000e+04 1.756800000000000000e+04 1.681900000000000000e+04 1.941500000000000000e+04 3.736300000000000000e+04 6.760900000000000000e+04 6.720600000000000000e+04 4.327100000000000000e+04 1.996700000000000000e+04 1.295500000000000000e+04 1.241200000000000000e+04 1.214800000000000000e+04 1.681700000000000000e+04 2.090400000000000000e+04 2.445400000000000000e+04 2.696300000000000000e+04 2.721800000000000000e+04 3.634000000000000000e+04 6.813200000000000000e+04 7.621700000000000000e+04 4.505300000000000000e+04 3.365700000000000000e+04 2.572700000000000000e+04 2.465300000000000000e+04 2.375600000000000000e+04 1.972000000000000000e+04
2.065900000000000000e+04 2.613400000000000000e+04 2.156700000000000000e+04 2.566600000000000000e+04 3.337100000000000000e+04 6.751600000000000000e+04 6.643000000000000000e+04 4.692400000000000000e+04 2.785200000000000000e+04 2.691000000000000000e+04 2.429100000000000000e+04 2.010800000000000000e+04 2.037200000000000000e+04 1.128600000000000000e+04 1.116700000000000000e+04 1.516200000000000000e+04 2.328000000000000000e+04 1.098290000000000000e+05 9.946900000000000000e+04 1.436180000000000000e+05 1.130580000000000000e+05 2.571300000000000000e+04 1.497800000000000000e+04 2.135300000000000000e+04 1.714000000000000000e+04 2.350800000000000000e+04 2.246100000000000000e+04 2.274600000000000000e+04 2.291800000000000000e+04 1.818300000000000000e+04
1.769000000000000000e+04 1.911700000000000000e+04 2.366100000000000000e+04 2.017000000000000000e+04 2.480900000000000000e+04 2.638300000000000000e+04 2.328800000000000000e+04 6.211400000000000000e+04 1.637000000000000000e+05 1.379430000000000000e+05 1.204490000000000000e+05 1.174290000000000000e+05 4.249700000000000000e+04 1.576000000000000000e+04 1.171900000000000000e+04 1.338900000000000000e+04 2.113000000000000000e+04 2.748300000000000000e+04 2.376800000000000000e+04 3.283000000000000000e+04 4.776000000000000000e+04 6.107200000000000000e+04 3.972800000000000000e+04 3.749000000000000000e+04 1.253000000000000000e+04 2.515800000000000000e+04 2.633200000000000000e+04 2.765200000000000000e+04 2.673100000000000000e+04 2.310200000000000000e+04
3.032800000000000000e+04 3.136400000000000000e+04 3.032100000000000000e+04 2.931300000000000000e+04 2.724700000000000000e+04 2.655700000000000000e+04 2.893400000000000000e+04 4.227800000000000000e+04 4.721800000000000000e+04 3.044600000000000000e+04 2.109500000000000000e+04 2.172500000000000000e+04 1.666900000000000000e+04 1.358300000000000000e+04 1.258200000000000000e+04 1.674300000000000000e+04 4.545600000000000000e+04 8.149800000000000000e+04 1.203150000000000000e+05 1.403020000000000000e+05 1.770280000000000000e+05 6.356700000000000000e+04 1.973400000000000000e+04 1.883900000000000000e+04 1.979600000000000000e+04 2.059700000000000000e+04 2.102300000000000000e+04 1.865500000000000000e+04 1.689400000000000000e+04 1.928600000000000000e+04
1.382600000000000000e+04 1.700200000000000000e+04 1.877500000000000000e+04 2.484400000000000000e+04 3.814600000000000000e+04 3.056900000000000000e+04 2.511000000000000000e+04 5.166500000000000000e+04 1.195900000000000000e+05 1.577020000000000000e+05 1.083450000000000000e+05 1.090720000000000000e+05 6.388400000000000000e+04 2.340400000000000000e+04 1.371900000000000000e+04 1.394800000000000000e+04 1.629100000000000000e+04 1.719800000000000000e+04 1.865900000000000000e+04 2.198100000000000000e+04 2.887400000000000000e+04 3.048900000000000000e+04 3.041000000000000000e+04 3.025200000000000000e+04 3.051600000000000000e+04 3.305900000000000000e+04 3.407200000000000000e+04 3.397600000000000000e+04 3.227000000000000000e+04 2.714500000000000000e+04
2.874700000000000000e+04 3.767900000000000000e+04 3.776000000000000000e+04 3.688500000000000000e+04 3.457400000000000000e+04 3.304800000000000000e+04 3.083900000000000000e+04 2.730000000000000000e+04 2.567100000000000000e+04 2.084300000000000000e+04 1.808900000000000000e+04 1.665900000000000000e+04 1.599600000000000000e+04 1.481900000000000000e+04 1.350900000000000000e+04 1.871700000000000000e+04 5.875700000000000000e+04 9.744700000000000000e+04 1.344110000000000000e+05 1.308880000000000000e+05 9.827200000000000000e+04 3.578900000000000000e+04 1.653000000000000000e+04 1.984100000000000000e+04 2.634700000000000000e+04 2.674900000000000000e+04 2.013000000000000000e+04 1.891300000000000000e+04 1.741500000000000000e+04 1.702200000000000000e+04
1.817500000000000000e+04 2.533000000000000000e+04 2.143700000000000000e+04 2.907900000000000000e+04 4.474400000000000000e+04 2.735200000000000000e+04 2.388100000000000000e+04 2.671600000000000000e+04 6.450700000000000000e+04 6.932100000000000000e+04 6.840200000000000000e+04 4.386200000000000000e+04 2.460400000000000000e+04 1.670300000000000000e+04 1.575900000000000000e+04 1.629400000000000000e+04 1.729400000000000000e+04 1.729300000000000000e+04 1.795700000000000000e+04 1.850400000000000000e+04 1.992100000000000000e+04 2.869100000000000000e+04 3.314000000000000000e+04 3.584500000000000000e+04 3.606600000000000000e+04 3.544700000000000000e+04 3.562700000000000000e+04 3.603900000000000000e+04 3.399000000000000000e+04 9.367480000000000000e+05
