1.724200000000000000e+04 1.607700000000000000e+04 1.289200000000000000e+04 1.215600000000000000e+04 1.151500000000000000e+04 1.149600000000000000e+04 1.207700000000000000e+04 9.958000000000000000e+03 1.075500000000000000e+04 1.013400000000000000e+04 9.809000000000000000e+03 9.879000000000000000e+03 8.488000000000000000e+03 8.048000000000000000e+03 8.783000000000000000e+03 8.594000000000000000e+03 8.776000000000000000e+03 9.150000000000000000e+03 9.495000000000000000e+03 8.352000000000000000e+03 1.007100000000000000e+04 1.057600000000000000e+04 9.367000000000000000e+03 9.527000000000000000e+03 1.127300000000000000e+04 9.808000000000000000e+03 9.515000000000000000e+03 9.438000000000000000e+03 9.302000000000000000e+03 8.953000000000000000e+03 9.022000000000000000e+03 8.776000000000000000e+03 8.676000000000000000e+03 8.697000000000000000e+03 8.384000000000000000e+03 8.184000000000000000e+03 8.908000000000000000e+03 8.700000000000000000e+03 7.729000000000000000e+03 7.653000000000000000e+03
7.662000000000000000e+03 7.739000000000000000e+03 7.973000000000000000e+03 8.200000000000000000e+03 8.668000000000000000e+03 8.706000000000000000e+03 8.723000000000000000e+03 8.832000000000000000e+03 9.171000000000000000e+03 9.335000000000000000e+03 9.156000000000000000e+03 9.457000000000000000e+03 9.702000000000000000e+03 9.832000000000000000e+03 1.000000000000000000e+04 9.874000000000000000e+03 9.581000000000000000e+03 9.182000000000000000e+03 8.576000000000000000e+03 8.350000000000000000e+03 8.240000000000000000e+03 8.056000000000000000e+03 7.698000000000000000e+03 7.629000000000000000e+03 7.836000000000000000e+03 8.232000000000000000e+03 8.599000000000000000e+03 8.754000000000000000e+03 8.879000000000000000e+03 9.796000000000000000e+03 9.869000000000000000e+03 1.042400000000000000e+04 1.111200000000000000e+04 1.179700000000000000e+04 1.217000000000000000e+04 1.257300000000000000e+04 1.340000000000000000e+04 1.427700000000000000e+04 1.459300000000000000e+04 1.437100000000000000e+04
1.392700000000000000e+04 1.306000000000000000e+04 1.316100000000000000e+04 1.321200000000000000e+04 1.253600000000000000e+04 1.141800000000000000e+04 1.057200000000000000e+04 9.813000000000000000e+03 9.728000000000000000e+03 9.548000000000000000e+03 8.681000000000000000e+03 8.486000000000000000e+03 8.178000000000000000e+03 8.038000000000000000e+03 7.636000000000000000e+03 7.704000000000000000e+03 7.753000000000000000e+03 7.895000000000000000e+03 8.057000000000000000e+03 8.350000000000000000e+03 8.885000000000000000e+03 9.287000000000000000e+03 9.650000000000000000e+03 9.608000000000000000e+03 9.908000000000000000e+03 9.754000000000000000e+03 9.354000000000000000e+03 9.321000000000000000e+03 9.473000000000000000e+03 9.310000000000000000e+03 8.806000000000000000e+03 8.671000000000000000e+03 8.883000000000000000e+03 8.909000000000000000e+03 8.881000000000000000e+03 8.610000000000000000e+03 8.129000000000000000e+03 7.952000000000000000e+03 7.698000000000000000e+03 7.769000000000000000e+03
7.884000000000000000e+03 8.282000000000000000e+03 8.230000000000000000e+03 8.909000000000000000e+03 9.130000000000000000e+03 1.045600000000000000e+04 8.659000000000000000e+03 8.669000000000000000e+03 8.802000000000000000e+03 9.162000000000000000e+03 9.144000000000000000e+03 9.307000000000000000e+03 9.262000000000000000e+03 9.607000000000000000e+03 9.828000000000000000e+03 9.607000000000000000e+03 9.211000000000000000e+03 9.002000000000000000e+03 8.928000000000000000e+03 8.398000000000000000e+03 9.333000000000000000e+03 8.073000000000000000e+03 8.714000000000000000e+03 7.666000000000000000e+03 7.817000000000000000e+03 9.073000000000000000e+03 8.146000000000000000e+03 8.547000000000000000e+03 9.214000000000000000e+03 9.335000000000000000e+03 9.705000000000000000e+03 1.163700000000000000e+04 1.099400000000000000e+04 1.177300000000000000e+04 1.258200000000000000e+04 1.505700000000000000e+04 1.293100000000000000e+04 1.338600000000000000e+04 1.396100000000000000e+04 1.425500000000000000e+04
1.363400000000000000e+04 1.321900000000000000e+04 1.287900000000000000e+04 1.216000000000000000e+04 1.180900000000000000e+04 1.118200000000000000e+04 1.192800000000000000e+04 9.765000000000000000e+03 9.488000000000000000e+03 9.356000000000000000e+03 9.077000000000000000e+03 8.469000000000000000e+03 8.136000000000000000e+03 8.124000000000000000e+03 7.809000000000000000e+03 8.042000000000000000e+03 8.265000000000000000e+03 8.078000000000000000e+03 8.364000000000000000e+03 9.571000000000000000e+03 8.770000000000000000e+03 9.267000000000000000e+03 9.354000000000000000e+03 9.795000000000000000e+03 9.735000000000000000e+03 9.452000000000000000e+03 9.271000000000000000e+03 9.008000000000000000e+03 8.807000000000000000e+03 8.877000000000000000e+03 8.894000000000000000e+03 8.654000000000000000e+03 8.714000000000000000e+03 9.326000000000000000e+03 8.681000000000000000e+03 9.564000000000000000e+03 8.207000000000000000e+03 8.186000000000000000e+03 8.120000000000000000e+03 7.945000000000000000e+03
7.899000000000000000e+03 8.002000000000000000e+03 8.059000000000000000e+03 8.265000000000000000e+03 8.494000000000000000e+03 8.538000000000000000e+03 8.459000000000000000e+03 8.693000000000000000e+03 8.993000000000000000e+03 9.040000000000000000e+03 8.968000000000000000e+03 9.067000000000000000e+03 8.965000000000000000e+03 9.354000000000000000e+03 9.554000000000000000e+03 9.751000000000000000e+03 9.861000000000000000e+03 9.416000000000000000e+03 9.069000000000000000e+03 8.395000000000000000e+03 8.242000000000000000e+03 8.167000000000000000e+03 8.111000000000000000e+03 7.851000000000000000e+03 8.071000000000000000e+03 8.140000000000000000e+03 8.479000000000000000e+03 8.631000000000000000e+03 9.425000000000000000e+03 9.752000000000000000e+03 9.827000000000000000e+03 1.008000000000000000e+04 1.194000000000000000e+04 1.125500000000000000e+04 1.170100000000000000e+04 1.249900000000000000e+04 1.301100000000000000e+04 1.351800000000000000e+04 1.433700000000000000e+04 1.433800000000000000e+04
1.379500000000000000e+04 1.335000000000000000e+04 1.293700000000000000e+04 1.367200000000000000e+04 1.125300000000000000e+04 1.057100000000000000e+04 1.020700000000000000e+04 1.002200000000000000e+04 9.539000000000000000e+03 9.405000000000000000e+03 8.969000000000000000e+03 8.566000000000000000e+03 8.473000000000000000e+03 8.012000000000000000e+03 8.010000000000000000e+03 7.882000000000000000e+03 7.994000000000000000e+03 8.070000000000000000e+03 8.351000000000000000e+03 8.692000000000000000e+03 9.500000000000000000e+03 9.577000000000000000e+03 9.716000000000000000e+03 9.579000000000000000e+03 9.254000000000000000e+03 9.255000000000000000e+03 9.188000000000000000e+03 9.020000000000000000e+03 9.344000000000000000e+03 9.056000000000000000e+03 8.965000000000000000e+03 8.622000000000000000e+03 8.499000000000000000e+03 8.645000000000000000e+03 8.109000000000000000e+03 7.900000000000000000e+03 7.739000000000000000e+03 7.872000000000000000e+03 7.741000000000000000e+03 8.055000000000000000e+03
8.032000000000000000e+03 7.908000000000000000e+03 7.860000000000000000e+03 7.981000000000000000e+03 8.230000000000000000e+03 8.470000000000000000e+03 8.622000000000000000e+03 8.739000000000000000e+03 8.828000000000000000e+03 9.049000000000000000e+03 9.171000000000000000e+03 9.140000000000000000e+03 9.134000000000000000e+03 9.395000000000000000e+03 9.359000000000000000e+03 9.150000000000000000e+03 9.426000000000000000e+03 9.276000000000000000e+03 9.089000000000000000e+03 8.765000000000000000e+03 8.325000000000000000e+03 7.870000000000000000e+03 7.784000000000000000e+03 7.918000000000000000e+03 7.947000000000000000e+03 8.226000000000000000e+03 8.479000000000000000e+03 8.782000000000000000e+03 9.199000000000000000e+03 9.514000000000000000e+03 9.427000000000000000e+03 9.913000000000000000e+03 1.056700000000000000e+04 1.091500000000000000e+04 1.126300000000000000e+04 1.208800000000000000e+04 1.250500000000000000e+04 1.327100000000000000e+04 1.387700000000000000e+04 1.385700000000000000e+04
1.338300000000000000e+04 1.263200000000000000e+04 1.373900000000000000e+04 1.343800000000000000e+04 1.096300000000000000e+04 1.249200000000000000e+04 1.193200000000000000e+04 9.862000000000000000e+03 9.367000000000000000e+03 1.046100000000000000e+04 8.582000000000000000e+03 8.499000000000000000e+03 8.513000000000000000e+03 8.138000000000000000e+03 8.082000000000000000e+03 7.942000000000000000e+03 9.146000000000000000e+03 8.214000000000000000e+03 9.768000000000000000e+03 8.627000000000000000e+03 8.970000000000000000e+03 9.303000000000000000e+03 9.384000000000000000e+03 9.281000000000000000e+03 9.139000000000000000e+03 9.210000000000000000e+03 9.382000000000000000e+03 9.024000000000000000e+03 8.899000000000000000e+03 8.542000000000000000e+03 8.548000000000000000e+03 8.392000000000000000e+03 8.354000000000000000e+03 8.302000000000000000e+03 8.434000000000000000e+03 9.352000000000000000e+03 7.838000000000000000e+03 8.021000000000000000e+03 9.360000000000000000e+03 8.072000000000000000e+03
7.834000000000000000e+03 7.600000000000000000e+03 7.867000000000000000e+03 9.552000000000000000e+03 8.221000000000000000e+03 8.515000000000000000e+03 8.564000000000000000e+03 8.902000000000000000e+03 8.614000000000000000e+03 8.803000000000000000e+03 8.749000000000000000e+03 9.128000000000000000e+03 9.178000000000000000e+03 9.294000000000000000e+03 9.464000000000000000e+03 9.550000000000000000e+03 9.554000000000000000e+03 9.241000000000000000e+03 8.963000000000000000e+03 8.768000000000000000e+03 8.604000000000000000e+03 8.370000000000000000e+03 8.028000000000000000e+03 8.030000000000000000e+03 8.173000000000000000e+03 8.720000000000000000e+03 8.421000000000000000e+03 8.768000000000000000e+03 8.856000000000000000e+03 9.340000000000000000e+03 9.738000000000000000e+03 1.010500000000000000e+04 1.062900000000000000e+04 1.114600000000000000e+04 1.131700000000000000e+04 1.187200000000000000e+04 1.437500000000000000e+04 1.321900000000000000e+04 1.361700000000000000e+04 1.390500000000000000e+04
1.478700000000000000e+04 1.269600000000000000e+04 1.390500000000000000e+04 1.142500000000000000e+04 1.112900000000000000e+04 1.194400000000000000e+04 9.961000000000000000e+03 1.001300000000000000e+04 9.793000000000000000e+03 8.944000000000000000e+03 8.491000000000000000e+03 8.715000000000000000e+03 8.645000000000000000e+03 8.314000000000000000e+03 7.994000000000000000e+03 9.017000000000000000e+03 8.096000000000000000e+03 8.363000000000000000e+03 8.769000000000000000e+03 9.136000000000000000e+03 9.483000000000000000e+03 9.670000000000000000e+03 9.849000000000000000e+03 9.642000000000000000e+03 9.355000000000000000e+03 9.329000000000000000e+03 9.029000000000000000e+03 9.040000000000000000e+03 8.636000000000000000e+03 9.085000000000000000e+03 9.431000000000000000e+03 8.961000000000000000e+03 8.650000000000000000e+03 8.326000000000000000e+03 8.011000000000000000e+03 7.785000000000000000e+03 7.534000000000000000e+03 7.662000000000000000e+03 7.542000000000000000e+03 7.615000000000000000e+03
7.828000000000000000e+03 7.657000000000000000e+03 7.632000000000000000e+03 7.944000000000000000e+03 8.237000000000000000e+03 8.081000000000000000e+03 8.625000000000000000e+03 9.184000000000000000e+03 9.074000000000000000e+03 8.709000000000000000e+03 8.805000000000000000e+03 9.065000000000000000e+03 9.212000000000000000e+03 9.308000000000000000e+03 9.540000000000000000e+03 9.642000000000000000e+03 9.681000000000000000e+03 9.513000000000000000e+03 9.433000000000000000e+03 8.983000000000000000e+03 8.695000000000000000e+03 9.518000000000000000e+03 8.120000000000000000e+03 8.046000000000000000e+03 7.885000000000000000e+03 8.104000000000000000e+03 8.395000000000000000e+03 8.577000000000000000e+03 8.623000000000000000e+03 9.105000000000000000e+03 9.547000000000000000e+03 9.910000000000000000e+03 1.024800000000000000e+04 1.040300000000000000e+04 1.111400000000000000e+04 1.144800000000000000e+04 1.183500000000000000e+04 1.210900000000000000e+04 1.265500000000000000e+04 1.249500000000000000e+04
1.222800000000000000e+04 1.183500000000000000e+04 1.139000000000000000e+04 1.106900000000000000e+04 1.088400000000000000e+04 1.026600000000000000e+04 9.787000000000000000e+03 9.519000000000000000e+03 9.018000000000000000e+03 8.869000000000000000e+03 8.309000000000000000e+03 8.490000000000000000e+03 8.062000000000000000e+03 7.868000000000000000e+03 7.880000000000000000e+03 8.051000000000000000e+03 8.235000000000000000e+03 8.445000000000000000e+03 8.795000000000000000e+03 9.204000000000000000e+03 1.065100000000000000e+04 9.161000000000000000e+03 9.371000000000000000e+03 9.400000000000000000e+03 9.131000000000000000e+03 9.224000000000000000e+03 9.229000000000000000e+03 9.154000000000000000e+03 8.668000000000000000e+03 8.891000000000000000e+03 8.965000000000000000e+03 8.725000000000000000e+03 8.343000000000000000e+03 8.022000000000000000e+03 7.878000000000000000e+03 7.983000000000000000e+03 7.947000000000000000e+03 8.496000000000000000e+03 8.055000000000000000e+03 8.365000000000000000e+03
9.878000000000000000e+03 8.541000000000000000e+03 8.053000000000000000e+03 7.901000000000000000e+03 7.984000000000000000e+03 7.894000000000000000e+03 8.426000000000000000e+03 8.754000000000000000e+03 8.652000000000000000e+03 8.508000000000000000e+03 8.787000000000000000e+03 9.045000000000000000e+03 9.409000000000000000e+03 9.416000000000000000e+03 9.352000000000000000e+03 8.977000000000000000e+03 9.247000000000000000e+03 9.369000000000000000e+03 9.506000000000000000e+03 9.272000000000000000e+03 9.166000000000000000e+03 8.692000000000000000e+03 8.307000000000000000e+03 8.024000000000000000e+03 8.056000000000000000e+03 7.964000000000000000e+03 8.190000000000000000e+03 8.348000000000000000e+03 8.275000000000000000e+03 8.736000000000000000e+03 9.366000000000000000e+03 9.614000000000000000e+03 9.924000000000000000e+03 1.064000000000000000e+04 1.111600000000000000e+04 1.156200000000000000e+04 1.164400000000000000e+04 1.188000000000000000e+04 1.242500000000000000e+04 1.228400000000000000e+04
1.190500000000000000e+04 1.153200000000000000e+04 1.165800000000000000e+04 1.125300000000000000e+04 1.063200000000000000e+04 1.011900000000000000e+04 9.636000000000000000e+03 9.362000000000000000e+03 8.983000000000000000e+03 8.877000000000000000e+03 8.894000000000000000e+03 8.497000000000000000e+03 8.175000000000000000e+03 7.971000000000000000e+03 7.889000000000000000e+03 7.973000000000000000e+03 8.251000000000000000e+03 8.756000000000000000e+03 9.282000000000000000e+03 9.393000000000000000e+03 9.430000000000000000e+03 9.662000000000000000e+03 9.329000000000000000e+03 9.282000000000000000e+03 9.376000000000000000e+03 9.191000000000000000e+03 9.277000000000000000e+03 9.045000000000000000e+03 8.802000000000000000e+03 8.909000000000000000e+03 8.337000000000000000e+03 8.226000000000000000e+03 8.042000000000000000e+03 8.104000000000000000e+03 7.808000000000000000e+03 9.494000000000000000e+03 8.618000000000000000e+03 8.651000000000000000e+03 8.295000000000000000e+03 8.245000000000000000e+03
8.248000000000000000e+03 8.154000000000000000e+03 8.034000000000000000e+03 7.987000000000000000e+03 7.852000000000000000e+03 7.970000000000000000e+03 8.077000000000000000e+03 8.216000000000000000e+03 8.820000000000000000e+03 8.665000000000000000e+03 8.862000000000000000e+03 9.055000000000000000e+03 9.241000000000000000e+03 8.245000000000000000e+03 9.192000000000000000e+03 9.267000000000000000e+03 9.409000000000000000e+03 9.669000000000000000e+03 9.716000000000000000e+03 9.563000000000000000e+03 9.040000000000000000e+03 8.664000000000000000e+03 8.294000000000000000e+03 8.103000000000000000e+03 8.027000000000000000e+03 8.148000000000000000e+03 8.185000000000000000e+03 8.469000000000000000e+03 9.104000000000000000e+03 9.289000000000000000e+03 9.315000000000000000e+03 9.513000000000000000e+03 9.979000000000000000e+03 8.792000000000000000e+03 1.087500000000000000e+04 1.154900000000000000e+04 1.154800000000000000e+04 1.206900000000000000e+04 1.232500000000000000e+04 1.250000000000000000e+04
1.200700000000000000e+04 1.165500000000000000e+04 1.160400000000000000e+04 1.126000000000000000e+04 1.064200000000000000e+04 1.011800000000000000e+04 9.717000000000000000e+03 9.431000000000000000e+03 9.324000000000000000e+03 8.998000000000000000e+03 8.479000000000000000e+03 8.371000000000000000e+03 8.230000000000000000e+03 8.195000000000000000e+03 8.062000000000000000e+03 8.232000000000000000e+03 8.638000000000000000e+03 8.983000000000000000e+03 9.292000000000000000e+03 9.675000000000000000e+03 9.484000000000000000e+03 9.674000000000000000e+03 9.493000000000000000e+03 9.302000000000000000e+03 9.354000000000000000e+03 9.099000000000000000e+03 9.130000000000000000e+03 8.775000000000000000e+03 9.080000000000000000e+03 9.022000000000000000e+03 8.558000000000000000e+03 8.393000000000000000e+03 7.956000000000000000e+03 8.173000000000000000e+03 8.220000000000000000e+03 8.065000000000000000e+03 7.893000000000000000e+03 8.170000000000000000e+03 8.053000000000000000e+03 8.119000000000000000e+03
7.849000000000000000e+03 7.709000000000000000e+03 8.094000000000000000e+03 8.305000000000000000e+03 8.601000000000000000e+03 8.098000000000000000e+03 8.300000000000000000e+03 8.495000000000000000e+03 8.831000000000000000e+03 8.915000000000000000e+03 8.672000000000000000e+03 8.922000000000000000e+03 7.725000000000000000e+03 9.192000000000000000e+03 9.506000000000000000e+03 9.652000000000000000e+03 9.436000000000000000e+03 9.434000000000000000e+03 9.657000000000000000e+03 9.596000000000000000e+03 9.480000000000000000e+03 9.028000000000000000e+03 8.517000000000000000e+03 7.210000000000000000e+03 8.289000000000000000e+03 8.062000000000000000e+03 8.097000000000000000e+03 8.606000000000000000e+03 8.790000000000000000e+03 8.722000000000000000e+03 9.100000000000000000e+03 9.538000000000000000e+03 9.902000000000000000e+03 1.080000000000000000e+04 1.101800000000000000e+04 1.191300000000000000e+04 1.196800000000000000e+04 1.196500000000000000e+04 1.240800000000000000e+04 1.244800000000000000e+04
1.217500000000000000e+04 1.187500000000000000e+04 1.157100000000000000e+04 1.134400000000000000e+04 1.110600000000000000e+04 1.033600000000000000e+04 9.709000000000000000e+03 9.531000000000000000e+03 9.108000000000000000e+03 8.948000000000000000e+03 8.639000000000000000e+03 8.466000000000000000e+03 8.536000000000000000e+03 8.517000000000000000e+03 8.298000000000000000e+03 8.584000000000000000e+03 9.085000000000000000e+03 9.463000000000000000e+03 9.355000000000000000e+03 9.630000000000000000e+03 9.520000000000000000e+03 9.658000000000000000e+03 9.690000000000000000e+03 9.712000000000000000e+03 9.511000000000000000e+03 9.258000000000000000e+03 8.652000000000000000e+03 8.880000000000000000e+03 8.829000000000000000e+03 8.953000000000000000e+03 8.585000000000000000e+03 8.546000000000000000e+03 8.277000000000000000e+03 8.213000000000000000e+03 8.297000000000000000e+03 8.187000000000000000e+03 7.797000000000000000e+03 7.600000000000000000e+03 7.870000000000000000e+03 7.954000000000000000e+03
