7.614000000000000000e+03 6.921000000000000000e+03 6.076000000000000000e+03 6.276000000000000000e+03 5.637000000000000000e+03 5.781000000000000000e+03 5.202000000000000000e+03 5.114000000000000000e+03 4.322000000000000000e+03 6.108000000000000000e+03 5.013000000000000000e+03 5.215000000000000000e+03 4.896000000000000000e+03 4.985000000000000000e+03 5.433000000000000000e+03 3.943000000000000000e+03 5.155000000000000000e+03 3.960000000000000000e+03 4.319000000000000000e+03 4.194000000000000000e+03
4.332000000000000000e+03 4.029000000000000000e+03 4.106000000000000000e+03 6.146000000000000000e+03 4.668000000000000000e+03 5.438000000000000000e+03 5.781000000000000000e+03 4.802000000000000000e+03 5.567000000000000000e+03 4.297000000000000000e+03 4.056000000000000000e+03 6.278000000000000000e+03 5.345000000000000000e+03 5.490000000000000000e+03 5.865000000000000000e+03 6.603000000000000000e+03 6.429000000000000000e+03 8.124000000000000000e+03 1.520800000000000000e+04 3.491600000000000000e+04
2.845300000000000000e+04 1.131700000000000000e+04 7.413000000000000000e+03 6.437000000000000000e+03 6.167000000000000000e+03 5.980000000000000000e+03 6.987000000000000000e+03 5.577000000000000000e+03 6.304000000000000000e+03 6.516000000000000000e+03 4.968000000000000000e+03 6.226000000000000000e+03 6.491000000000000000e+03 5.469000000000000000e+03 5.966000000000000000e+03 4.479000000000000000e+03 5.886000000000000000e+03 4.420000000000000000e+03 4.605000000000000000e+03 3.908000000000000000e+03
4.583000000000000000e+03 5.244000000000000000e+03 4.629000000000000000e+03 4.691000000000000000e+03 5.186000000000000000e+03 6.455000000000000000e+03 6.207000000000000000e+03 5.208000000000000000e+03 6.624000000000000000e+03 5.699000000000000000e+03 5.973000000000000000e+03 6.726000000000000000e+03 6.247000000000000000e+03 7.234000000000000000e+03 7.639000000000000000e+03 9.519000000000000000e+03 2.039000000000000000e+04 6.295700000000000000e+04 7.721700000000000000e+04 9.002100000000000000e+04
1.177660000000000000e+05 6.099400000000000000e+04 3.785400000000000000e+04 1.548100000000000000e+04 8.203000000000000000e+03 7.537000000000000000e+03 7.144000000000000000e+03 6.358000000000000000e+03 9.029000000000000000e+03 9.077000000000000000e+03 5.814000000000000000e+03 6.621000000000000000e+03 7.717000000000000000e+03 6.284000000000000000e+03 6.545000000000000000e+03 4.805000000000000000e+03 6.315000000000000000e+03 4.924000000000000000e+03 4.520000000000000000e+03 4.060000000000000000e+03
5.179000000000000000e+03 5.723000000000000000e+03 4.889000000000000000e+03 6.322000000000000000e+03 6.158000000000000000e+03 7.589000000000000000e+03 7.282000000000000000e+03 6.349000000000000000e+03 9.432000000000000000e+03 8.080000000000000000e+03 5.902000000000000000e+03 9.415000000000000000e+03 7.529000000000000000e+03 1.023500000000000000e+04 2.314300000000000000e+04 5.218700000000000000e+04 6.768700000000000000e+04 8.938000000000000000e+04 8.662000000000000000e+04 1.223990000000000000e+05
1.448610000000000000e+05 9.296200000000000000e+04 1.005200000000000000e+05 6.511500000000000000e+04 3.412900000000000000e+04 2.390900000000000000e+04 1.127600000000000000e+04 7.175000000000000000e+03 7.267000000000000000e+03 1.097700000000000000e+04 7.176000000000000000e+03 9.328000000000000000e+03 7.705000000000000000e+03 7.048000000000000000e+03 5.722000000000000000e+03 4.757000000000000000e+03 7.646000000000000000e+03 5.888000000000000000e+03 5.494000000000000000e+03 5.624000000000000000e+03
7.113000000000000000e+03 5.864000000000000000e+03 5.960000000000000000e+03 6.227000000000000000e+03 7.392000000000000000e+03 9.103000000000000000e+03 9.788000000000000000e+03 8.709000000000000000e+03 9.316000000000000000e+03 7.769000000000000000e+03 9.415000000000000000e+03 1.460000000000000000e+04 2.696300000000000000e+04 5.473300000000000000e+04 7.576500000000000000e+04 9.973800000000000000e+04 1.194060000000000000e+05 1.148130000000000000e+05 1.722840000000000000e+05 1.049960000000000000e+05
1.716180000000000000e+05 7.646600000000000000e+04 1.098550000000000000e+05 9.756900000000000000e+04 8.711300000000000000e+04 6.789300000000000000e+04 4.903000000000000000e+04 1.899200000000000000e+04 1.159600000000000000e+04 1.196500000000000000e+04 7.964000000000000000e+03 1.056400000000000000e+04 4.612800000000000000e+04 1.813400000000000000e+04 1.075300000000000000e+04 6.394000000000000000e+03 7.894000000000000000e+03 7.289000000000000000e+03 6.913000000000000000e+03 6.194000000000000000e+03
7.156000000000000000e+03 6.408000000000000000e+03 6.613000000000000000e+03 9.001000000000000000e+03 9.100000000000000000e+03 1.336100000000000000e+04 1.062500000000000000e+04 9.139000000000000000e+03 1.382300000000000000e+04 1.655200000000000000e+04 2.957000000000000000e+04 6.319300000000000000e+04 8.746400000000000000e+04 1.091590000000000000e+05 1.213200000000000000e+05 9.660800000000000000e+04 6.378700000000000000e+04 1.190300000000000000e+05 1.347810000000000000e+05 1.323286600000000000e+07
